,player_id,given_name,family_name,count_tournaments,team_count,list_tournaments,team_name,team_code,full_name
6733,P-07934,Alfons,De Winter,1,1,1938,Belgium,BEL,Alfons De Winter
6734,P-07935,Michael,Emenalo,1,1,1994,Nigeria,NGA,Michael Emenalo
6735,P-07936,Francisco,Aguirre,1,1,1930,Paraguay,PRY,Francisco Aguirre
6736,P-07937,William,Ramallo,1,1,1994,Bolivia,BOL,William Ramallo
6737,P-07938,Hans-Georg,Schwarzenbeck,2,1,"1974, 1978",West Germany,DEU,Hans-Georg Schwarzenbeck
6738,P-07939,Marco,Antônio,2,1,"1970, 1974",Brazil,BRA,Marco Antônio
6739,P-07940,Mario,Perazzolo,1,1,1938,Italy,ITA,Mario Perazzolo
6740,P-07943,Sylvain,Wiltord,2,1,"2002, 2006",France,FRA,Sylvain Wiltord
6741,P-07944,Raul,Meireles,2,1,"2010, 2014",Portugal,PRT,Raul Meireles
6742,P-07945,Olle,Åhlund,1,1,1950,Sweden,SWE,Olle Åhlund
6743,P-07946,Anthony,Lopes,1,1,2018,Portugal,PRT,Anthony Lopes
6744,P-07947,Ognjen,Petrović,1,1,1974,Yugoslavia,YUG,Ognjen Petrović
6745,P-07948,Aleksandr,Filimonov,1,1,2002,Russia,RUS,Aleksandr Filimonov
6746,P-07949,Simeon,Simeonov,3,1,"1966, 1970, 1974",Bulgaria,BGR,Simeon Simeonov
6747,P-07950,not applicable,Nariz,1,1,1938,Brazil,BRA,Nariz
6748,P-07951,Marco,Pascolo,1,1,1994,Switzerland,CHE,Marco Pascolo
6749,P-07953,Necmi,Onarıcı,1,1,1954,Turkey,TUR,Necmi Onarıcı
6750,P-07954,Jan,Bartram,1,1,1986,Denmark,DNK,Jan Bartram
6751,P-07955,Daniel,Afriyie,1,1,2022,Ghana,GHA,Daniel Afriyie
6752,P-07956,Tomasz,Rząsa,1,1,2002,Poland,POL,Tomasz Rząsa
6753,P-07957,Denis,Cheryshev,1,1,2018,Russia,RUS,Denis Cheryshev
6754,P-07958,Dino,Sani,1,1,1958,Brazil,BRA,Dino Sani
6755,P-07959,Doug,Utjesenovic,1,1,1974,Australia,AUS,Doug Utjesenovic
6756,P-07960,Fulvio,Collovati,2,1,"1982, 1986",Italy,ITA,Fulvio Collovati
6757,P-07961,Willie,Cunningham,1,1,1954,Scotland,SCO,Willie Cunningham
6758,P-07963,Dae-shik,Choi,1,1,1994,South Korea,KOR,Dae-shik Choi
6759,P-07964,John,Van Alphen,1,1,1938,Belgium,BEL,John Van Alphen
6760,P-07965,Đorđe,Vujadinović,1,1,1930,Yugoslavia,YUG,Đorđe Vujadinović
6761,P-07966,Manfred,Kaltz,2,1,"1978, 1982",West Germany,DEU,Manfred Kaltz
6762,P-07967,Rodrigo,Tello,1,1,2010,Chile,CHL,Rodrigo Tello
6763,P-07969,Søren,Busk,1,1,1986,Denmark,DNK,Søren Busk
6764,P-07970,Brayan,Beckeles,1,1,2014,Honduras,HND,Brayan Beckeles
6765,P-07972,Hannes,Reinmayr,1,1,1998,Austria,AUT,Hannes Reinmayr
6766,P-07973,Ljubinko,Drulović,1,1,1998,Yugoslavia,YUG,Ljubinko Drulović
6767,P-07974,Franz,Oberacher,1,1,1978,Austria,AUT,Franz Oberacher
6768,P-07975,Alan,Mullery,1,1,1970,England,ENG,Alan Mullery
6769,P-07976,Francisco,Gento,2,1,"1962, 1966",Spain,ESP,Francisco Gento
6770,P-07977,Aleksandr,Uvarov,1,1,1990,Soviet Union,SUN,Aleksandr Uvarov
6771,P-07978,Billy,Simpson,1,1,1958,Northern Ireland,NIR,Billy Simpson
6772,P-07979,Toninho,Cerezo,2,1,"1978, 1982",Brazil,BRA,Toninho Cerezo
6773,P-07980,Paul,Janes,2,1,"1934, 1938",Germany,DEU,Paul Janes
6774,P-07981,Francisco,Pérez,1,1,1934,Argentina,ARG,Francisco Pérez
6775,P-07982,Cameron,Devlin,1,1,2022,Australia,AUS,Cameron Devlin
6776,P-07983,Srečko,Katanec,1,1,1990,Yugoslavia,YUG,Srečko Katanec
6777,P-07984,Aliou,Cissé,1,1,2002,Senegal,SEN,Aliou Cissé
6778,P-07985,Fernando,De Napoli,2,1,"1986, 1990",Italy,ITA,Fernando De Napoli
6779,P-07989,Eike,Immel,2,1,"1982, 1986",West Germany,DEU,Eike Immel
6780,P-07990,Géza,Kalocsay,1,1,1934,Czechoslovakia,CSK,Géza Kalocsay
6781,P-07991,Mensur,Mujdža,1,1,2014,Bosnia and Herzegovina,BIH,Mensur Mujdža
6782,P-07992,Frank,Gray,1,1,1982,Scotland,SCO,Frank Gray
6783,P-07993,Luke,Shaw,2,1,"2014, 2022",England,ENG,Luke Shaw
6784,P-07995,Dmitri,Khlestov,1,1,1994,Russia,RUS,Dmitri Khlestov
6785,P-07996,Míchel,Salgado,1,1,2006,Spain,ESP,Míchel Salgado
6786,P-07997,Santiago,Benítez,1,1,1930,Paraguay,PRY,Santiago Benítez
6787,P-07998,Arthur,Albiston,1,1,1986,Scotland,SCO,Arthur Albiston
6788,P-08000,Ángel,Fernández,1,1,2002,Ecuador,ECU,Ángel Fernández
6789,P-08001,Renato,Steffen,1,1,2022,Switzerland,CHE,Renato Steffen
6790,P-08003,Viktor,Getmanov,1,1,1966,Soviet Union,SUN,Viktor Getmanov
6791,P-08004,Achito,Vivas,1,1,1962,Colombia,COL,Achito Vivas
6792,P-08008,Pepe,Reina,4,1,"2006, 2010, 2014, 2018",Spain,ESP,Pepe Reina
6793,P-08010,Maouhoub,Ghazouani,1,1,1970,Morocco,MAR,Maouhoub Ghazouani
6794,P-08011,Brian,Bliss,1,1,1990,United States,USA,Brian Bliss
6795,P-08012,Les,Ferdinand,1,1,1998,England,ENG,Les Ferdinand
6796,P-08013,Peter,Bonetti,2,1,"1966, 1970",England,ENG,Peter Bonetti
6797,P-08016,not applicable,Pedro,2,1,"2010, 2014",Spain,ESP,Pedro
6798,P-08017,Fritz,Wagner,1,1,1938,Switzerland,CHE,Fritz Wagner
6799,P-08018,Simeon,Nwankwo,1,1,2018,Nigeria,NGA,Simeon Nwankwo
6800,P-08019,Manuel,Negrete,1,1,1986,Mexico,MEX,Manuel Negrete
6801,P-08020,Alireza,Beiranvand,2,1,"2018, 2022",Iran,IRN,Alireza Beiranvand
6802,P-08021,Alaixys,Romao,1,1,2006,Togo,TGO,Alaixys Romao
6803,P-08022,Dave,Mackay,1,1,1958,Scotland,SCO,Dave Mackay
6804,P-08023,Danny,Shittu,1,1,2010,Nigeria,NGA,Danny Shittu
6805,P-08024,Paul,Hall,1,1,1998,Jamaica,JAM,Paul Hall
6806,P-08025,Hugo,Sotil,2,1,"1970, 1978",Peru,PER,Hugo Sotil
6807,P-08026,Andrej,Komac,1,1,2010,Slovenia,SVN,Andrej Komac
6808,P-08027,József,Moravetz,1,1,1934,Romania,ROU,József Moravetz
6809,P-08028,Alberto,Fouilloux,2,1,"1962, 1966",Chile,CHL,Alberto Fouilloux
6810,P-08029,Fabián,O'Neill,1,1,2002,Uruguay,URY,Fabián O'Neill
6811,P-08030,Heinz,Bigler,1,1,1954,Switzerland,CHE,Heinz Bigler
6812,P-08032,Gary,Kelly,2,1,"1994, 2002",Republic of Ireland,IRL,Gary Kelly
6813,P-08033,Djamel,Zidane,2,1,"1982, 1986",Algeria,DZA,Djamel Zidane
6814,P-08037,Arnie,Oliver,1,1,1930,United States,USA,Arnie Oliver
6815,P-08038,Riyad,Mahrez,1,1,2014,Algeria,DZA,Riyad Mahrez
6816,P-08039,Guillermo,Riveros,1,1,1930,Chile,CHL,Guillermo Riveros
6817,P-08041,Ike,Shorunmu,1,1,2002,Nigeria,NGA,Ike Shorunmu
6818,P-08042,Joško,Gvardiol,1,1,2022,Croatia,HRV,Joško Gvardiol
6819,P-08043,Georges-Kévin,Nkoudou,1,1,2022,Cameroon,CMR,Georges-Kévin Nkoudou
6820,P-08044,Jim,Brown,1,1,1930,United States,USA,Jim Brown
6821,P-08045,Ki-hun,Yeom,1,1,2010,South Korea,KOR,Ki-hun Yeom
6822,P-08046,Sol,Bamba,2,1,"2010, 2014",Ivory Coast,CIV,Sol Bamba
6823,P-08047,Miroslav,Pavlović,1,1,1974,Yugoslavia,YUG,Miroslav Pavlović
6824,P-08049,Hipólito,Rincón,1,1,1986,Spain,ESP,Hipólito Rincón
6825,P-08050,Danny,Blanchflower,1,1,1958,Northern Ireland,NIR,Danny Blanchflower
6826,P-08051,Andoni,Goikoetxea,1,1,1994,Spain,ESP,Andoni Goikoetxea
6827,P-08053,not applicable,Urruti,3,1,"1978, 1982, 1986",Spain,ESP,Urruti
6828,P-08054,Milan,Albrecht,1,1,1970,Czechoslovakia,CSK,Milan Albrecht
6829,P-08055,Max,Morlock,1,1,1954,West Germany,DEU,Max Morlock
6830,P-08056,José,Perdomo,1,1,1990,Uruguay,URY,José Perdomo
6831,P-08057,Abderrahmane,Mahjoub,1,1,1954,France,FRA,Abderrahmane Mahjoub
6832,P-08058,Álex,Rodríguez,1,1,2018,Panama,PAN,Álex Rodríguez
6833,P-08059,Júlio,Baptista,1,1,2010,Brazil,BRA,Júlio Baptista
6834,P-08060,Stewart,Imlach,1,1,1958,Scotland,SCO,Stewart Imlach
6835,P-08061,Mahmoud,El-Nigero,1,1,1934,Egypt,EGY,Mahmoud El-Nigero
6836,P-08062,Marco,Parolo,1,1,2014,Italy,ITA,Marco Parolo
6837,P-08063,Guillermo,Páez,1,1,1974,Chile,CHL,Guillermo Páez
6838,P-08064,Sune,Andersson,1,1,1950,Sweden,SWE,Sune Andersson
6839,P-08066,Joseph,Bonnel,1,1,1966,France,FRA,Joseph Bonnel
6840,P-08067,Lamine,Gassama,1,1,2018,Senegal,SEN,Lamine Gassama
6841,P-08068,Paulo,Santos,1,1,2006,Portugal,PRT,Paulo Santos
6842,P-08069,Joachim,Streich,1,1,1974,East Germany,DDR,Joachim Streich
6843,P-08070,Tomáš,Ujfaluši,1,1,2006,Czech Republic,CZE,Tomáš Ujfaluši
6844,P-08072,Marco,Amelia,1,1,2006,Italy,ITA,Marco Amelia
6845,P-08073,Carlos,Schneeberger,1,1,1930,Chile,CHL,Carlos Schneeberger
6846,P-08074,Dayne,St. Clair,1,1,2022,Canada,CAN,Dayne St. Clair
6847,P-08075,Jesus,Goyzueta,1,1,1970,Peru,PER,Jesus Goyzueta
6848,P-08076,Vladislav,Bogićević,1,1,1974,Yugoslavia,YUG,Vladislav Bogićević
6849,P-08077,Paride,Tumburus,1,1,1962,Italy,ITA,Paride Tumburus
6850,P-08078,Hakan,Yakin,2,1,"2006, 2010",Switzerland,CHE,Hakan Yakin
6851,P-08079,Adrien,Rabiot,1,1,2022,France,FRA,Adrien Rabiot
6852,P-08080,not applicable,Ricardo,1,1,2002,Spain,ESP,Ricardo
6853,P-08082,Isidro,Lángara,1,1,1934,Spain,ESP,Isidro Lángara
6854,P-08083,Aleksei,Ionov,1,1,2014,Russia,RUS,Aleksei Ionov
6855,P-08084,Laurent,Ciman,1,1,2014,Belgium,BEL,Laurent Ciman
6856,P-08086,Théo,Hernandez,1,1,2022,France,FRA,Théo Hernandez
6857,P-08087,Nuno,Gomes,2,1,"2002, 2006",Portugal,PRT,Nuno Gomes
6858,P-08089,Giovanni,Ferrari,2,1,"1934, 1938",Italy,ITA,Giovanni Ferrari
6859,P-08090,Martí,Vergés,1,1,1962,Spain,ESP,Martí Vergés
6860,P-08091,Vladyslav,Vashchuk,1,1,2006,Ukraine,UKR,Vladyslav Vashchuk
6861,P-08092,Zvonimir,Soldo,2,1,"1998, 2002",Croatia,HRV,Zvonimir Soldo
6862,P-08093,Gunnar,Halle,2,1,"1994, 1998",Norway,NOR,Gunnar Halle
6863,P-08094,Lothar,Kurbjuweit,1,1,1974,East Germany,DDR,Lothar Kurbjuweit
6864,P-08095,Ivo,Radovniković,1,1,1950,Yugoslavia,YUG,Ivo Radovniković
6865,P-08097,Sven-Gunnar,Larsson,2,1,"1970, 1974",Sweden,SWE,Sven-Gunnar Larsson
6866,P-08098,Jorge,Martins,1,1,1986,Portugal,PRT,Jorge Martins
6867,P-08099,Osman,Chávez,2,1,"2010, 2014",Honduras,HND,Osman Chávez
6868,P-08100,Dayot,Upamecano,1,1,2022,France,FRA,Dayot Upamecano
6869,P-08102,Christian,Keglevits,1,1,1990,Austria,AUT,Christian Keglevits
6870,P-08103,Michal,Bílek,1,1,1990,Czechoslovakia,CSK,Michal Bílek
6871,P-08104,Lucas,Torreira,2,1,"2018, 2022",Uruguay,URY,Lucas Torreira
6872,P-08105,Karim,Boudiaf,1,1,2022,Qatar,QAT,Karim Boudiaf
6873,P-08106,Riadh,Bouazizi,3,1,"1998, 2002, 2006",Tunisia,TUN,Riadh Bouazizi
6874,P-08107,Laurent,Grimmonprez,1,1,1934,Belgium,BEL,Laurent Grimmonprez
6875,P-08108,Naif,Al-Qadi,1,1,2006,Saudi Arabia,SAU,Naif Al-Qadi
6876,P-08109,Reino,Börjesson,1,1,1958,Sweden,SWE,Reino Börjesson
6877,P-08111,Norbert,Eder,1,1,1986,West Germany,DEU,Norbert Eder
6878,P-08112,Léon,Semmeling,1,1,1970,Belgium,BEL,Léon Semmeling
6879,P-08114,Adlène,Guedioura,1,1,2010,Algeria,DZA,Adlène Guedioura
6880,P-08115,Kendall,Waston,2,1,"2018, 2022",Costa Rica,CRI,Kendall Waston
6881,P-08116,Iliyan,Kiryakov,1,1,1994,Bulgaria,BGR,Iliyan Kiryakov
6882,P-08117,Alberto,Mariotti,1,1,1962,Argentina,ARG,Alberto Mariotti
6883,P-08118,Marco,Streller,1,1,2006,Switzerland,CHE,Marco Streller
6884,P-08119,Moisés,Ramírez,1,1,2022,Ecuador,ECU,Moisés Ramírez
6885,P-08120,Stanislau,Konrad,1,1,1934,Romania,ROU,Stanislau Konrad
6886,P-08122,Ognjen,Koroman,1,1,2006,Serbia and Montenegro,SCG,Ognjen Koroman
6887,P-08126,Sammy,Baird,1,1,1958,Scotland,SCO,Sammy Baird
6888,P-08127,Mourad,Amara,2,1,"1982, 1986",Algeria,DZA,Mourad Amara
6889,P-08128,Lorenzo,Buffon,1,1,1962,Italy,ITA,Lorenzo Buffon
6890,P-08129,Sorba,Thomas,1,1,2022,Wales,WAL,Sorba Thomas
6891,P-08130,not applicable,Eloy,1,1,1986,Spain,ESP,Eloy
6892,P-08131,Avraam,Papadopoulos,1,1,2010,Greece,GRC,Avraam Papadopoulos
6893,P-08132,Tore André,Flo,1,1,1998,Norway,NOR,Tore André Flo
6894,P-08133,Emmanuel,Pappoe,1,1,2006,Ghana,GHA,Emmanuel Pappoe
6895,P-08134,José,Jaikel,1,1,1990,Costa Rica,CRI,José Jaikel
6896,P-08135,Ivan,Vicelich,1,1,2010,New Zealand,NZL,Ivan Vicelich
6897,P-08136,Kalidou,Cissokho,1,1,2002,Senegal,SEN,Kalidou Cissokho
6898,P-08137,Stefan,Aladzhov,2,1,"1970, 1974",Bulgaria,BGR,Stefan Aladzhov
6899,P-08138,Pedro,Dellacha,1,1,1958,Argentina,ARG,Pedro Dellacha
6900,P-08139,Gaku,Shibasaki,2,1,"2018, 2022",Japan,JPN,Gaku Shibasaki
6901,P-08140,Nicolae,Dobrin,1,1,1970,Romania,ROU,Nicolae Dobrin
6902,P-08141,Chris,Wondolowski,1,1,2014,United States,USA,Chris Wondolowski
6903,P-08142,Steve,McMahon,1,1,1990,England,ENG,Steve McMahon
6904,P-08143,Makhtar,N'Diaye,1,1,2002,Senegal,SEN,Makhtar N'Diaye
6905,P-08145,Jawhar,Mnari,1,1,2006,Tunisia,TUN,Jawhar Mnari
6906,P-08146,Riley,McGree,1,1,2022,Australia,AUS,Riley McGree
6907,P-08148,Guillermo,Sepúlveda,2,1,"1958, 1962",Mexico,MEX,Guillermo Sepúlveda
6908,P-08149,Alex,Song,2,1,"2010, 2014",Cameroon,CMR,Alex Song
6909,P-08150,Pedro,Geromel,1,1,2018,Brazil,BRA,Pedro Geromel
6910,P-08151,Róbert,Vittek,1,1,2010,Slovakia,SVK,Róbert Vittek
6911,P-08152,Nordin,Amrabat,1,1,2018,Morocco,MAR,Nordin Amrabat
6912,P-08153,Pasquale,De Luca,1,1,1986,Canada,CAN,Pasquale De Luca
6913,P-08154,Carl,Johnsson,1,1,1934,Sweden,SWE,Carl Johnsson
6914,P-08156,Jackson,Martínez,1,1,2014,Colombia,COL,Jackson Martínez
6915,P-08157,Colin,Bell,1,1,1970,England,ENG,Colin Bell
6916,P-08159,Phil,Masinga,1,1,1998,South Africa,ZAF,Phil Masinga
6917,P-08162,Casiano,Chavarría,1,1,1930,Bolivia,BOL,Casiano Chavarría
6918,P-08163,Patrice,Abanda,1,1,1998,Cameroon,CMR,Patrice Abanda
6919,P-08164,Luciano,Castellini,1,1,1974,Italy,ITA,Luciano Castellini
6920,P-08166,Baba,Rahman,1,1,2022,Ghana,GHA,Baba Rahman
6921,P-08168,Salvador,Salguero,1,1,1982,Peru,PER,Salvador Salguero
6922,P-08169,Oleh,Blokhin,2,1,"1982, 1986",Soviet Union,SUN,Oleh Blokhin
6923,P-08170,not applicable,Lauren,2,1,"1998, 2002",Cameroon,CMR,Lauren
6924,P-08171,Duje,Ćaleta-Car,1,1,2018,Croatia,HRV,Duje Ćaleta-Car
6925,P-08173,Michael,Babatunde,1,1,2014,Nigeria,NGA,Michael Babatunde
6926,P-08175,Kazadi,Mwamba,1,1,1974,Zaire,COD,Kazadi Mwamba
6927,P-08176,Vitaly,Daraselia,1,1,1982,Soviet Union,SUN,Vitaly Daraselia
6928,P-08177,Hjalmar,Andresen,1,1,1938,Norway,NOR,Hjalmar Andresen
6929,P-08178,Béla,Várady,1,1,1978,Hungary,HUN,Béla Várady
6930,P-08180,Robert,Défossé,1,1,1934,France,FRA,Robert Défossé
6931,P-08181,Pape Matar,Sarr,1,1,2022,Senegal,SEN,Pape Matar Sarr
6932,P-08182,not applicable,Abelardo,2,1,"1994, 1998",Spain,ESP,Abelardo
6933,P-08183,Bryan,Oviedo,2,1,"2018, 2022",Costa Rica,CRI,Bryan Oviedo
6934,P-08184,František,Veselý,1,1,1970,Czechoslovakia,CSK,František Veselý
6935,P-08185,Kennet,Andersson,1,1,1994,Sweden,SWE,Kennet Andersson
6936,P-08186,Tony,Sanneh,1,1,2002,United States,USA,Tony Sanneh
6937,P-08187,Eliseo,Álvarez,2,1,"1962, 1966",Uruguay,URY,Eliseo Álvarez
6938,P-08188,Guido,Gratton,1,1,1954,Italy,ITA,Guido Gratton
6939,P-08190,Curt,Bergsten,1,1,1938,Sweden,SWE,Curt Bergsten
6940,P-08191,Gabriel,Torres,1,1,2018,Panama,PAN,Gabriel Torres
6941,P-08192,Karim,Saddam,1,1,1986,Iraq,IRQ,Karim Saddam
6942,P-08193,Manuel,Gavilán,1,1,1950,Paraguay,PRY,Manuel Gavilán
6943,P-08194,Tosh,McKinlay,1,1,1998,Scotland,SCO,Tosh McKinlay
6944,P-08195,Ismail,Rafaat,1,1,1934,Egypt,EGY,Ismail Rafaat
6945,P-08196,Gerson,Torres,1,1,2022,Costa Rica,CRI,Gerson Torres
6946,P-08198,Oliver,Bozanic,1,1,2014,Australia,AUS,Oliver Bozanic
6947,P-08199,Giuseppe,Cavanna,1,1,1934,Italy,ITA,Giuseppe Cavanna
6948,P-08200,not applicable,Eduardo,1,1,2014,Croatia,HRV,Eduardo
6949,P-08201,Marouane,Fellaini,2,1,"2014, 2018",Belgium,BEL,Marouane Fellaini
6950,P-08202,Manus,Vrauwdeunt,1,1,1934,Netherlands,NLD,Manus Vrauwdeunt
6951,P-08203,Jassem,Gaber,1,1,2022,Qatar,QAT,Jassem Gaber
6952,P-08206,Zoltán,Czibor,1,1,1954,Hungary,HUN,Zoltán Czibor
6953,P-08207,David,Raum,1,1,2022,Germany,DEU,David Raum
6954,P-08208,Fabio,Quagliarella,1,1,2010,Italy,ITA,Fabio Quagliarella
6955,P-08209,not applicable,Ramires,2,1,"2010, 2014",Brazil,BRA,Ramires
6956,P-08210,Song,Min-kyu,1,1,2022,South Korea,KOR,Song Min-kyu
6957,P-08212,Branislav,Sekulić,1,1,1930,Yugoslavia,YUG,Branislav Sekulić
6958,P-08213,Zlatko,Zahovič,1,1,2002,Slovenia,SVN,Zlatko Zahovič
6959,P-08215,Noah,Okafor,1,1,2022,Switzerland,CHE,Noah Okafor
6960,P-08216,Paul,Aeby,1,1,1938,Switzerland,CHE,Paul Aeby
6961,P-08217,Helmut,Haller,3,1,"1962, 1966, 1970",West Germany,DEU,Helmut Haller
6962,P-08218,Wim,Anderiesen,2,1,"1934, 1938",Netherlands,NLD,Wim Anderiesen
6963,P-08219,José Luis,Salgado,1,1,1994,Mexico,MEX,José Luis Salgado
6964,P-08220,Eduardo,Gutiérrez,1,1,1950,Bolivia,BOL,Eduardo Gutiérrez
6965,P-08221,Klaas,Ooms,1,1,1938,Netherlands,NLD,Klaas Ooms
6966,P-08222,Norberto,Huezo,1,1,1982,El Salvador,SLV,Norberto Huezo
6967,P-08224,John,Utaka,2,1,"2002, 2010",Nigeria,NGA,John Utaka
6968,P-08226,Felipe,Melo,1,1,2010,Brazil,BRA,Felipe Melo
6969,P-08227,Mario,Méndez,1,1,2006,Mexico,MEX,Mario Méndez
6970,P-08228,Abdelkrim,El Hadrioui,2,1,"1994, 1998",Morocco,MAR,Abdelkrim El Hadrioui
6971,P-08229,Mehdi,Lacen,2,1,"2010, 2014",Algeria,DZA,Mehdi Lacen
6972,P-08230,Skander,Souayah,1,1,1998,Tunisia,TUN,Skander Souayah
6973,P-08231,Prvoslav,Mihajlović,1,1,1950,Yugoslavia,YUG,Prvoslav Mihajlović
6974,P-08232,Jean-Claude,Schindelholz,1,1,1966,Switzerland,CHE,Jean-Claude Schindelholz
6975,P-08233,Corentin,Tolisso,1,1,2018,France,FRA,Corentin Tolisso
6976,P-08234,Alphonso,Davies,1,1,2022,Canada,CAN,Alphonso Davies
6977,P-08235,Thomas,Ravelli,2,1,"1990, 1994",Sweden,SWE,Thomas Ravelli
6978,P-08236,Vlastimil,Kopecký,2,1,"1934, 1938",Czechoslovakia,CSK,Vlastimil Kopecký
6979,P-08237,Salvatore,Bocchetti,1,1,2010,Italy,ITA,Salvatore Bocchetti
6980,P-08238,Kamel,Chebli,1,1,1978,Tunisia,TUN,Kamel Chebli
6981,P-08240,Dedryck,Boyata,1,1,2018,Belgium,BEL,Dedryck Boyata
6982,P-08242,Frank,Sinclair,1,1,1998,Jamaica,JAM,Frank Sinclair
6983,P-08243,Aaron,Clapham,1,1,2010,New Zealand,NZL,Aaron Clapham
6984,P-08244,Saïd,Chiba,1,1,1998,Morocco,MAR,Saïd Chiba
6985,P-08245,Fritz,Laband,1,1,1954,West Germany,DEU,Fritz Laband
6986,P-08246,Sébastien,Bassong,1,1,2010,Cameroon,CMR,Sébastien Bassong
6987,P-08247,Werner,Kohlmeyer,1,1,1954,West Germany,DEU,Werner Kohlmeyer
6988,P-08248,Paulo,Wanchope,2,1,"2002, 2006",Costa Rica,CRI,Paulo Wanchope
6989,P-08249,Alberto,Soria,1,1,1930,Peru,PER,Alberto Soria
6990,P-08251,Jackie,Milburn,1,1,1950,England,ENG,Jackie Milburn
6991,P-08252,Mauricio,Montero,1,1,1990,Costa Rica,CRI,Mauricio Montero
6992,P-08253,Waylon,Francis,1,1,2014,Costa Rica,CRI,Waylon Francis
6993,P-08254,Adolfo,Nef,1,1,1974,Chile,CHL,Adolfo Nef
6994,P-08255,Julio,Alberto,1,1,1986,Spain,ESP,Julio Alberto
6995,P-08257,Ivan,Leko,1,1,2006,Croatia,HRV,Ivan Leko
6996,P-08258,Albert,Luque,1,1,2002,Spain,ESP,Albert Luque
6997,P-08259,Bakhtiar,Rahmani,1,1,2014,Iran,IRN,Bakhtiar Rahmani
6998,P-08262,Alfredo,Mendoza,1,1,1986,Paraguay,PRY,Alfredo Mendoza
6999,P-08263,Armando,Manzo,1,1,1986,Mexico,MEX,Armando Manzo
7000,P-08264,André,Vandewyer,2,1,"1934, 1938",Belgium,BEL,André Vandewyer
7001,P-08265,Alfonso,Lara,1,1,1974,Chile,CHL,Alfonso Lara
7002,P-08266,Robert,Lewandowski,2,1,"2018, 2022",Poland,POL,Robert Lewandowski
7003,P-08268,Jamal,Sellami,1,1,1998,Morocco,MAR,Jamal Sellami
7004,P-08269,Ken,Leek,1,1,1958,Wales,WAL,Ken Leek
7005,P-08271,Dele,Aiyenugba,1,1,2010,Nigeria,NGA,Dele Aiyenugba
7006,P-08272,Arnoldo,Iguarán,1,1,1990,Colombia,COL,Arnoldo Iguarán
7007,P-08273,not applicable,Doni,1,1,2010,Brazil,BRA,Doni
7008,P-08275,Yuki,Abe,1,1,2010,Japan,JPN,Yuki Abe
7009,P-08276,Mike,Lapper,1,1,1994,United States,USA,Mike Lapper
7010,P-08277,Jürgen,Kohler,3,1,"1990, 1994, 1998","West Germany,Germany",DEU,Jürgen Kohler
7011,P-08278,Alexander,Vencel,1,1,1970,Czechoslovakia,CSK,Alexander Vencel
7012,P-08279,Gianfranco,Zola,1,1,1994,Italy,ITA,Gianfranco Zola
7013,P-08280,Adrian,Popescu,1,1,1990,Romania,ROU,Adrian Popescu
7014,P-08281,Farid,Díaz,1,1,2018,Colombia,COL,Farid Díaz
7015,P-08283,Alejandro,Balde,1,1,2022,Spain,ESP,Alejandro Balde
7016,P-08284,Toshihide,Saito,1,1,1998,Japan,JPN,Toshihide Saito
7017,P-08285,Jimmy,Johnstone,1,1,1974,Scotland,SCO,Jimmy Johnstone
7018,P-08286,not applicable,Afonsinho,1,1,1938,Brazil,BRA,Afonsinho
7019,P-08288,Hong Djien,The,1,1,1938,Dutch East Indies,IDN,Hong Djien The
7020,P-08289,Phil,Neal,1,1,1982,England,ENG,Phil Neal
7021,P-08290,John,Souza,1,1,1950,United States,USA,John Souza
7022,P-08291,Ansu,Fati,1,1,2022,Spain,ESP,Ansu Fati
7023,P-08292,Dmitri,Alenichev,1,1,2002,Russia,RUS,Dmitri Alenichev
7024,P-08293,Emerich,Vogl,2,1,"1930, 1934",Romania,ROU,Emerich Vogl
7025,P-08295,Pablo,Forlán,2,1,"1966, 1974",Uruguay,URY,Pablo Forlán
7026,P-08296,Alain,Couriol,1,1,1982,France,FRA,Alain Couriol
7027,P-08297,Viktor,Bannikov,1,1,1966,Soviet Union,SUN,Viktor Bannikov
7028,P-08299,Pablo,Sarabia,1,1,2022,Spain,ESP,Pablo Sarabia
7029,P-08300,Ferran,Torres,1,1,2022,Spain,ESP,Ferran Torres
7030,P-08301,Hassan,Al-Haydos,1,1,2022,Qatar,QAT,Hassan Al-Haydos
7031,P-08302,Diafra,Sakho,1,1,2018,Senegal,SEN,Diafra Sakho
7032,P-08303,Trevor,Brooking,1,1,1982,England,ENG,Trevor Brooking
7033,P-08304,Tomáš,Skuhravý,1,1,1990,Czechoslovakia,CSK,Tomáš Skuhravý
7034,P-08305,Marcel,Pinel,1,1,1930,France,FRA,Marcel Pinel
7035,P-08306,Seon-min,Moon,1,1,2018,South Korea,KOR,Seon-min Moon
7036,P-08307,Bryan,Roy,2,1,"1990, 1994",Netherlands,NLD,Bryan Roy
7037,P-08308,Mokhtar,Dhouib,1,1,1978,Tunisia,TUN,Mokhtar Dhouib
7038,P-08309,not applicable,Martim,1,1,1934,Brazil,BRA,Martim
7039,P-08310,Raúl,Guerrón,1,1,2002,Ecuador,ECU,Raúl Guerrón
7040,P-08311,Boris,Živković,1,1,2002,Croatia,HRV,Boris Živković
7041,P-08312,Václav,Hovorka,1,1,1958,Czechoslovakia,CSK,Václav Hovorka
7042,P-08313,Marco,Materazzi,2,1,"2002, 2006",Italy,ITA,Marco Materazzi
