,key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,Attendance,officials,total_goals_in_match,used_capacity_ratio,attendance_category,relative_attendance_category,host_country_code,match_for_host,tournament_year,short_stage_name,winner_code
60,38,WC-1938,1938 FIFA World Cup,M-1938-03,France v Belgium,round of 16,not applicable,0,1,0,0,1938-06-05,17:00,S-046,Stade Olympique de Colombes,Paris,France,T-28,France,FRA,T-06,Belgium,BEL,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,30454,Hans Wuethrich (Referee) · Gustav Krist (AR1) · Alfred Birlem (AR2),4,0.5075666666666667,1.0,underload,FRA,True,1938,knockout,FRA
61,47,WC-1938,1938 FIFA World Cup,M-1938-12,Italy v France,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-046,Stade Olympique de Colombes,Paris,France,T-39,Italy,ITA,T-28,France,FRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,58455,Louis Baert (Referee) · Hans Wuethrich (AR1) · Ivan Eklind (AR2),4,0.97425,3.0,underload,FRA,True,1938,knockout,ITA
62,53,WC-1938,1938 FIFA World Cup,M-1938-18,Italy v Hungary,final,not applicable,0,1,0,0,1938-06-19,17:00,S-046,Stade Olympique de Colombes,Paris,France,T-39,Italy,ITA,T-34,Hungary,HUN,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,45000,Georges Capdeville (Referee) · Hans Wuethrich (AR1) · Gustav Krist (AR2),6,0.75,2.0,underload,FRA,False,1938,knockout,ITA
63,39,WC-1938,1938 FIFA World Cup,M-1938-04,Hungary v Dutch East Indies,round of 16,not applicable,0,1,0,0,1938-06-05,17:00,S-047,Vélodrome Municipal,Reims,France,T-34,Hungary,HUN,T-22,Dutch East Indies,IDN,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,22000,9000,Roger Conrie (Referee) · Charles De La Salle (AR1) · Karl Weingartner (AR2),6,0.4090909090909091,0.0,underload,FRA,False,1938,knockout,HUN
64,40,WC-1938,1938 FIFA World Cup,M-1938-05,Italy v Norway,round of 16,not applicable,0,1,0,0,1938-06-05,17:00,S-042,Stade Vélodrome,Marseille,France,T-39,Italy,ITA,T-51,Norway,NOR,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,60000,19000,Alois Beranek (Referee) · Boutoure D. (AR1) · Trehou D. (AR2),3,0.31666666666666665,0.0,underload,FRA,False,1938,knockout,ITA
65,51,WC-1938,1938 FIFA World Cup,M-1938-16,Italy v Brazil,semi-finals,not applicable,0,1,0,0,1938-06-16,18:00,S-042,Stade Vélodrome,Marseille,France,T-39,Italy,ITA,T-09,Brazil,BRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,60000,33000,Hans Wuethrich (Referee) · Alois Beranek (AR1) · Paul Marenco (AR2),3,0.55,1.0,underload,FRA,False,1938,knockout,ITA
66,523,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,group stage,Group C,1,0,0,0,1998-06-12,21:00,S-042,Stade Vélodrome,Marseille,France,T-28,France,FRA,T-68,South Africa,ZAF,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,60000,55000,,3,0.9166666666666666,3.0,underload,FRA,True,1998,group,FRA
67,530,WC-1998,1998 FIFA World Cup,M-1998-14,England v Tunisia,group stage,Group G,1,0,0,0,1998-06-15,14:30,S-042,Stade Vélodrome,Marseille,France,T-27,England,ENG,T-76,Tunisia,TUN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,54587,,2,0.9097833333333334,3.0,underload,FRA,False,1998,group,ENG
68,543,WC-1998,1998 FIFA World Cup,M-1998-27,Netherlands v South Korea,group stage,Group E,1,0,0,0,1998-06-20,21:00,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-69,South Korea,KOR,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,60000,55000,,5,0.9166666666666666,3.0,underload,FRA,False,1998,group,NLD
69,551,WC-1998,1998 FIFA World Cup,M-1998-35,Brazil v Norway,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-51,Norway,NOR,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,60000,57000,,3,0.95,3.0,underload,FRA,False,1998,group,NOR
70,565,WC-1998,1998 FIFA World Cup,M-1998-49,Italy v Norway,round of 16,not applicable,0,1,0,0,1998-06-27,16:30,S-042,Stade Vélodrome,Marseille,France,T-39,Italy,ITA,T-51,Norway,NOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,60000,55000,,1,0.9166666666666666,3.0,underload,FRA,False,1998,knockout,ITA
71,575,WC-1998,1998 FIFA World Cup,M-1998-59,Netherlands v Argentina,quarter-finals,not applicable,0,1,0,0,1998-07-04,16:30,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-03,Argentina,ARG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,60000,60000,,3,1.0,3.0,full,FRA,False,1998,knockout,NLD
72,577,WC-1998,1998 FIFA World Cup,M-1998-61,Brazil v Netherlands,semi-finals,not applicable,0,1,0,0,1998-07-07,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-46,Netherlands,NLD,1–1,1,1,0,0,1,1,4–2,4,2,home team win,1,0,0,60000,60000,,8,1.0,3.0,full,FRA,False,1998,knockout,BRA
73,41,WC-1938,1938 FIFA World Cup,M-1938-06,Brazil v Poland,round of 16,not applicable,0,1,0,0,1938-06-05,17:30,S-050,Stade de la Meinau,Strasbourg,France,T-09,Brazil,BRA,T-55,Poland,POL,6–5,6,5,1,-1,1,0,0-0,0,0,home team win,1,0,0,30000,13452,Ivan Eklind (Referee) · Louis Poissant (AR1) · Ernest Kissenberger (AR2),11,0.4484,0.0,underload,FRA,False,1938,knockout,BRA
74,42,WC-1938,1938 FIFA World Cup,M-1938-07,Czechoslovakia v Netherlands,round of 16,not applicable,0,1,0,0,1938-06-05,18:30,S-038,Stade Jules Deschaseaux,Le Havre,France,T-20,Czechoslovakia,CSK,T-46,Netherlands,NLD,3–0,3,0,3,-3,1,0,0-0,0,0,home team win,1,0,0,22000,11000,Lucien Leclercq (Referee) · Olive D. (AR1) · Victor Sdez (AR2),3,0.5,0.0,underload,FRA,False,1938,knockout,CSK
75,45,WC-1938,1938 FIFA World Cup,M-1938-10,Brazil v Czechoslovakia,quarter-finals,not applicable,0,1,1,0,1938-06-12,17:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-20,Czechoslovakia,CSK,1–1,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,35000,22021,Pal Von Hertzka (Referee) · Giuseppe Scarpi (AR1) · Charles De La Salle (AR2),2,0.6291714285714286,0.0,underload,FRA,False,1938,knockout,
76,49,WC-1938,1938 FIFA World Cup,M-1938-14,Brazil v Czechoslovakia,quarter-finals,not applicable,0,1,0,1,1938-06-14,18:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-20,Czechoslovakia,CSK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,35000,18141,Georges Capdeville (Referee) · Paul Marenco (AR1) · Ernest Kissenberger (AR2),3,0.5183142857142857,0.0,underload,FRA,False,1938,knockout,BRA
77,52,WC-1938,1938 FIFA World Cup,M-1938-17,Brazil v Sweden,third-place match,not applicable,0,1,0,0,1938-06-19,17:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-72,Sweden,SWE,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,35000,12000,Jean Langenus (Referee) · Olive D. (AR1) · Ferdinand Valprede (AR2),6,0.34285714285714286,0.0,underload,FRA,False,1938,knockout,BRA
78,519,WC-1998,1998 FIFA World Cup,M-1998-03,Italy v Chile,group stage,Group B,1,0,0,0,1998-06-11,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-39,Italy,ITA,T-13,Chile,CHL,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,35000,35200,,4,1.0057142857142858,1.0,full,FRA,False,1998,group,
79,533,WC-1998,1998 FIFA World Cup,M-1998-17,Scotland v Norway,group stage,Group A,1,0,0,0,1998-06-16,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-62,Scotland,SCO,T-51,Norway,NOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,35000,31800,,2,0.9085714285714286,1.0,underload,FRA,False,1998,group,
80,542,WC-1998,1998 FIFA World Cup,M-1998-26,Belgium v Mexico,group stage,Group E,1,0,0,0,1998-06-20,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-06,Belgium,BEL,T-44,Mexico,MEX,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,35000,31800,,4,0.9085714285714286,1.0,underload,FRA,False,1998,group,
81,554,WC-1998,1998 FIFA World Cup,M-1998-38,South Africa v Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-68,South Africa,ZAF,T-61,Saudi Arabia,SAU,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,35000,31800,,4,0.9085714285714286,1.0,underload,FRA,False,1998,group,
82,561,WC-1998,1998 FIFA World Cup,M-1998-45,Argentina v Croatia,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-03,Argentina,ARG,T-17,Croatia,HRV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,35000,31800,,1,0.9085714285714286,1.0,underload,FRA,False,1998,group,ARG
83,571,WC-1998,1998 FIFA World Cup,M-1998-55,Romania v Croatia,round of 16,not applicable,0,1,0,0,1998-06-30,16:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-59,Romania,ROU,T-17,Croatia,HRV,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,35000,31800,,1,0.9085714285714286,1.0,underload,FRA,False,1998,knockout,HRV
84,46,WC-1938,1938 FIFA World Cup,M-1938-11,Hungary v Switzerland,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-040,Stade Victor Boucquey,Lille,France,T-34,Hungary,HUN,T-73,Switzerland,CHE,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,15000,15000,Rinaldo Barlassina (Referee) · Alois Beranek (AR1) · Boutoure D. (AR2),2,1.0,0.0,full,FRA,False,1938,knockout,HUN
85,48,WC-1938,1938 FIFA World Cup,M-1938-13,Sweden v Cuba,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-036,Stade du Fort Carré,Antibes,France,T-72,Sweden,SWE,T-18,Cuba,CUB,8–0,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,7000,7000,Gustav Krist (Referee) · Karl Weingartner (AR1) · Victor Sdez (AR2),8,1.0,0.0,full,FRA,False,1938,knockout,SWE
86,54,WC-1950,1950 FIFA World Cup,M-1950-01,Brazil v Mexico,group stage,Group 1,1,0,0,0,1950-06-24,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-44,Mexico,MEX,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,200000,81649,George Reader (Referee) · Benjamin Griffiths (AR1) · George Mitchell (AR2),4,0.408245,4.0,underload,BRA,True,1950,group,BRA
87,56,WC-1950,1950 FIFA World Cup,M-1950-03,England v Chile,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-27,England,ENG,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,200000,29703,Karel Van Der Meer (Referee) · Mario Gardelli (AR1) · Gunnar Dahlner (AR2),2,0.148515,1.0,underload,BRA,False,1950,group,ENG
88,61,WC-1950,1950 FIFA World Cup,M-1950-08,Spain v Chile,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-71,Spain,ESP,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,200000,19790,Alberto Malcher (Referee) · Esteban Marino (AR1) · Alfredo Alvarez (AR2),2,0.09895,0.0,underload,BRA,False,1950,group,ESP
89,64,WC-1950,1950 FIFA World Cup,M-1950-11,Brazil v Yugoslavia,group stage,Group 1,1,0,0,0,1950-07-01,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-84,Yugoslavia,YUG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,200000,142429,Benjamin Griffiths (Referee) · Alois Beranek (AR1) · Jose Da Costa Vieira (AR2),2,0.712145,4.0,underload,BRA,True,1950,group,BRA
90,66,WC-1950,1950 FIFA World Cup,M-1950-13,Spain v England,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-71,Spain,ESP,T-27,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,200000,74462,Giovanni Galeati (Referee) · Jean Lutz (AR1) · Generoso Dattilo (AR2),1,0.37231,4.0,underload,BRA,False,1950,group,ESP
91,70,WC-1950,1950 FIFA World Cup,M-1950-17,Brazil v Sweden,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-72,Sweden,SWE,7–1,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0,200000,138886,Arthur Ellis (Referee) · Prudencio Garcia (AR1) · Charles De La Salle (AR2),8,0.69443,4.0,underload,BRA,True,1950,group,BRA
92,72,WC-1950,1950 FIFA World Cup,M-1950-19,Brazil v Spain,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-71,Spain,ESP,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,200000,152772,Reginald Leafe (Referee) · George Mitchell (AR1) · Jose Da Costa Vieira (AR2),7,0.76386,4.0,underload,BRA,True,1950,group,BRA
93,75,WC-1950,1950 FIFA World Cup,M-1950-22,Uruguay v Brazil,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-81,Uruguay,URY,T-09,Brazil,BRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,200000,173850,George Reader (Referee) · Arthur Ellis (AR1) · George Mitchell (AR2),3,0.86925,4.0,underload,BRA,True,1950,group,URY
94,783,WC-2014,2014 FIFA World Cup,M-2014-11,Argentina v Bosnia and Herzegovina,group stage,Group F,1,0,0,0,2014-06-15,19:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-03,Argentina,ARG,T-08,Bosnia and Herzegovina,BIH,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,200000,74738,Joel Aguilar (Referee) · William Torres (AR1) · Juan Zumba (AR2) · Djamel Haïmoudi (4th),3,0.37369,4.0,underload,BRA,False,2014,group,ARG
95,791,WC-2014,2014 FIFA World Cup,M-2014-19,Spain v Chile,group stage,Group B,1,0,0,0,2014-06-18,16:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-71,Spain,ESP,T-13,Chile,CHL,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,200000,74101,Mark Geiger (Referee) · Sean Hurd (AR1) · Joe Fletcher (AR2) · Nawaf Shukralla (4th),2,0.370505,4.0,underload,BRA,False,2014,group,CHL
96,802,WC-2014,2014 FIFA World Cup,M-2014-30,Belgium v Russia,group stage,Group H,1,0,0,0,2014-06-22,13:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-06,Belgium,BEL,T-60,Russia,RUS,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,200000,73819,Felix Brych (Referee) · Mark Borsch (AR1) · Stefan Lupp (AR2) · Carlos Vera (4th),1,0.369095,4.0,underload,BRA,False,2014,group,BEL
97,816,WC-2014,2014 FIFA World Cup,M-2014-44,Ecuador v France,group stage,Group E,1,0,0,0,2014-06-25,17:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-24,Ecuador,ECU,T-28,France,FRA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,200000,73749,Noumandiez Doué (Referee) · Songuifolo Yéo (AR1) · Jean-Claude Birumushahu (AR2) · Björn Kuipers (4th),0,0.368745,4.0,underload,BRA,False,2014,group,
98,822,WC-2014,2014 FIFA World Cup,M-2014-50,Colombia v Uruguay,round of 16,not applicable,0,1,0,0,2014-06-28,17:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-15,Colombia,COL,T-81,Uruguay,URY,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,200000,73804,Björn Kuipers (Referee) · Sander van Roekel (AR1) · Erwin Zeinstra (AR2) · Svein Oddvar Moen (4th),2,0.36902,4.0,underload,BRA,False,2014,knockout,COL
99,829,WC-2014,2014 FIFA World Cup,M-2014-57,France v Germany,quarter-finals,not applicable,0,1,0,0,2014-07-04,13:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-28,France,FRA,T-29,Germany,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,200000,74240,Néstor Pitana (Referee) · Hernán Maidana (AR1) · Juan Pablo Belatti (AR2) · Jonas Eriksson (4th),1,0.3712,4.0,underload,BRA,False,2014,knockout,DEU
100,836,WC-2014,2014 FIFA World Cup,M-2014-64,Germany v Argentina,final,not applicable,0,1,0,0,2014-07-13,16:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-29,Germany,DEU,T-03,Argentina,ARG,1–0,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,200000,74738,Nicola Rizzoli (Referee) · Renato Faverani (AR1) · Andrea Stefani (AR2) · Carlos Vera (4th),1,0.37369,4.0,underload,BRA,False,2014,knockout,DEU
101,55,WC-1950,1950 FIFA World Cup,M-1950-02,Yugoslavia v Switzerland,group stage,Group 1,1,0,0,0,1950-06-25,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-84,Yugoslavia,YUG,T-73,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,30000,7336,Giovanni Galeati (Referee) · Ivan Eklind (AR1) · Generoso Dattilo (AR2),3,0.24453333333333332,0.0,underload,BRA,False,1950,group,YUG
102,62,WC-1950,1950 FIFA World Cup,M-1950-09,United States v England,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-80,United States,USA,T-27,England,ENG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,30000,10151,Generoso Dattilo (Referee) · Charles De La Salle (AR1) · Giovanni Galeati (AR2),1,0.33836666666666665,0.0,underload,BRA,False,1950,group,USA
103,68,WC-1950,1950 FIFA World Cup,M-1950-15,Uruguay v Bolivia,group stage,Group 4,1,0,0,0,1950-07-02,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-81,Uruguay,URY,T-07,Bolivia,BOL,8–0,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,30000,5284,George Reader (Referee) · Mario Viana (AR1) · Leo Lemesic (AR2),8,0.17613333333333334,0.0,underload,BRA,False,1950,group,URY
104,57,WC-1950,1950 FIFA World Cup,M-1950-04,Spain v United States,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-71,Spain,ESP,T-80,United States,USA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,10000,9511,Mario Viana (Referee) · Jose Da Costa Vieira (AR1) · Charles De La Salle (AR2),4,0.9511,0.0,underload,BRA,False,1950,group,ESP
105,63,WC-1950,1950 FIFA World Cup,M-1950-10,Sweden v Paraguay,group stage,Group 3,1,0,0,0,1950-06-29,15:30,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-72,Sweden,SWE,T-53,Paraguay,PRY,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,10000,7903,Robert Mitchell (Referee) · Leo Lemesic (AR1) · Prudencio Garcia (AR2),4,0.7903,0.0,underload,BRA,False,1950,group,
106,58,WC-1950,1950 FIFA World Cup,M-1950-05,Sweden v Italy,group stage,Group 3,1,0,0,0,1950-06-25,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-72,Sweden,SWE,T-39,Italy,ITA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,60000,36502,Jean Lutz (Referee) · Alois Beranek (AR1) · Carlos Tejada (AR2),5,0.6083666666666666,1.0,underload,BRA,False,1950,group,SWE
107,59,WC-1950,1950 FIFA World Cup,M-1950-06,Brazil v Switzerland,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-09,Brazil,BRA,T-73,Switzerland,CHE,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,60000,42032,Ramon Azon Roma (Referee) · Sergio Bustamante (AR1) · Cayetano De Nicola (AR2),4,0.7005333333333333,2.0,underload,BRA,True,1950,group,
108,67,WC-1950,1950 FIFA World Cup,M-1950-14,Italy v Paraguay,group stage,Group 3,1,0,0,0,1950-07-02,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-39,Italy,ITA,T-53,Paraguay,PRY,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,25811,Arthur Ellis (Referee) · Prudencio Garcia (AR1) · Charles De La Salle (AR2),2,0.4301833333333333,0.0,underload,BRA,False,1950,group,ITA
109,71,WC-1950,1950 FIFA World Cup,M-1950-18,Uruguay v Spain,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-81,Uruguay,URY,T-71,Spain,ESP,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,60000,44802,Benjamin Griffiths (Referee) · Generoso Dattilo (AR1) · Alfredo Alvarez (AR2),4,0.7467,2.0,underload,BRA,False,1950,group,
110,73,WC-1950,1950 FIFA World Cup,M-1950-20,Uruguay v Sweden,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-81,Uruguay,URY,T-72,Sweden,SWE,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,60000,7987,Giovanni Galeati (Referee) · Alois Beranek (AR1) · Cayetano De Nicola (AR2),5,0.13311666666666666,0.0,underload,BRA,False,1950,group,URY
111,74,WC-1950,1950 FIFA World Cup,M-1950-21,Sweden v Spain,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-72,Sweden,SWE,T-71,Spain,ESP,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,11227,Karel Van Der Meer (Referee) · Jean Lutz (AR1) · Prudencio Garcia (AR2),4,0.18711666666666665,0.0,underload,BRA,False,1950,group,SWE
112,60,WC-1950,1950 FIFA World Cup,M-1950-07,Yugoslavia v Mexico,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-84,Yugoslavia,YUG,T-44,Mexico,MEX,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,20000,11078,Reginald Leafe (Referee) · Gunnar Dahlner (AR1) · Karel Van Der Meer (AR2),5,0.5539,0.0,underload,BRA,False,1950,group,YUG
113,69,WC-1950,1950 FIFA World Cup,M-1950-16,Switzerland v Mexico,group stage,Group 1,1,0,0,0,1950-07-02,15:40,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-73,Switzerland,CHE,T-44,Mexico,MEX,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,20000,3580,Ivan Eklind (Referee) · Gunnar Dahlner (AR1) · Sergio Bustamante (AR2),3,0.179,0.0,underload,BRA,False,1950,group,CHE
114,65,WC-1950,1950 FIFA World Cup,M-1950-12,Chile v United States,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-019,Estádio Ilha do Retiro,Recife,Brazil,T-13,Chile,CHL,T-80,United States,USA,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,30000,8501,Mario Gardelli (Referee) · Mario Ruben Heyen (AR1) · Alfredo Alvarez (AR2),7,0.28336666666666666,0.0,underload,BRA,False,1950,group,CHL
115,76,WC-1954,1954 FIFA World Cup,M-1954-01,Brazil v Mexico,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-09,Brazil,BRA,T-44,Mexico,MEX,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,36000,13470,Paul Wyssling (Referee) · Ernest Schonholzer (AR1) · Jose Da Costa Vieira (AR2),5,0.37416666666666665,0.0,underload,CHE,False,1954,group,BRA
116,87,WC-1954,1954 FIFA World Cup,M-1954-12,France v Mexico,group stage,Group 1,1,0,0,0,1954-06-19,17:10,S-178,Charmilles Stadium,Geneva,Switzerland,T-28,France,FRA,T-44,Mexico,MEX,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,36000,19000,Manuel Asensi (Referee) · Laurent Franken (AR1) · Rene Baumberger (AR2),5,0.5277777777777778,0.0,underload,CHE,False,1954,group,FRA
117,89,WC-1954,1954 FIFA World Cup,M-1954-14,Turkey v South Korea,group stage,Group 2,1,0,0,0,1954-06-20,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-77,Turkey,TUR,T-69,South Korea,KOR,7–0,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,36000,4000,Esteban Marino (Referee) · Vincenzo Orlandini (AR1) · Ernest Schonholzer (AR2),7,0.1111111111111111,0.0,underload,CHE,False,1954,group,TUR
118,97,WC-1954,1954 FIFA World Cup,M-1954-22,West Germany v Yugoslavia,quarter-finals,not applicable,0,1,0,0,1954-06-27,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,36000,17000,Istvan Zsolt (Referee) · Laurent Franken (AR1) · Fritz Buchmueller (AR2),2,0.4722222222222222,0.0,underload,CHE,False,1954,knockout,DEU
